#Summary : 
#Best fitness Pop 1;0.655854
#Best fitness Pop 2;0.654451
#Std deviation Pop 1;0.0273318
#Std deviation Pop 2;0.0234378
#Sensitivity;0.353054
#Specificity;0.836367
#Accuracy;0.802057
#PPV;0.245851
#RMSE;0.361896
#RRSE;1.15163
#RAE;0.880145
#MSE;0.144022
#ADM;0.470425
#MDM;0.201651
#Size;0.0833333
#OverLearn;0.7

#Parameters : 
#Generations;200
#Population size;200
#Number of rules;5
#Number of var per rule;5
#Number of output variables;5
#Number of input sets;3
#Number of output sets;2
#Input sets pos. code size;7
#Output sets pos. code size;1
#Input vars bit code size;6
#Output vars bit code size;3
#Input sets bit code size;2
#Output sets bit code size;1
#Elite size;5
#Crossover probability;0.9
#Individual mutation prob.;0.2
#Bit mutation prob.;0.025
#Fixed vars;0
#Sensitivity weight;1
#Specificity weight;1
#Accuracy weight;0
#PPV weight;0
#RMSE weight;1
#RRSE weight;0
#RAE weight;0
#MSE weight;0
#ADM weight;0
#MDM weight;0
#Size weight;0
#OverLearn weight;0

#Fuzzy system : 
 IF ccr_sb_oh_f_d is MF 0 AND ccr_a_cortolone_d is MF 1 THEN 2_Normal is MF 0 AND 3_Surpoid is MF 1 AND 4_Obese is MF 0 AND 1_SousPoid is MF 1
 IF ccr_thf_d is MF 1 AND ccr_tha_d is MF 2 THEN 4_Obese is MF 0 AND 2_Normal is MF 1 AND 1_SousPoid is MF 0
 IF ccr_llb_oh_etio_d is MF 2 AND cr_l8_oh_f_d is MF 0 THEN 4_Obese is MF 0 AND 5_ExtremeObese is MF 1
 IF ccr_l6a_oh_dha_d is MF 0 AND ccr_sa_thf_d is MF 1 AND ccr_l8_oh_tha_d is MF 0 THEN 5_ExtremeObese is MF 1 AND 2_Normal is MF 0 AND 3_Surpoid is MF 1
 IF ccr_saad3a17b_d is MF 1 AND ccr_s_pt_d is MF 0 AND ccr_zob_dhf_d is MF 1 THEN 3_Surpoid is MF 0 AND 4_Obese is MF 1 AND 2_Normal is MF 0 AND 5_ExtremeObese is MF 0
 ELSE : 1_SousPoid is 1  2_Normal is 1  3_Surpoid is 0  4_Obese is 1  5_ExtremeObese is 0  

Membership functions : 
ccr_saad3a17b_d (3.01406 , 8.49979 , 81.1858) ; ccr_l6a_oh_dha_d (24.2462 , 26.8922 , 140.672) ; ccr_s_pt_d (75.8966 , 165.133 , 177.031) ; ccr_tha_d (3.60075 , 7.26758 , 14.6013) ; ccr_l8_oh_tha_d (61.1925 , 93.9652 , 140.145) ; cr_l8_oh_f_d (126.619 , 280.273 , 3261.16) ; ccr_thf_d (40.5052 , 169.883 , 381.92) ; ccr_sa_thf_d (25.0662 , 225.082 , 529.867) ; ccr_llb_oh_etio_d (66.9164 , 70.3405 , 73.7646) ; ccr_a_cortolone_d (24.9186 , 162.533 , 730.941) ; ccr_sb_oh_f_d (5.48528 , 33.6314 , 37.8012) ; ccr_zob_dhf_d (38.0953 , 253.359 , 452.967) ; 1_SousPoid (0 , 0) ; 2_Normal (0 , 1) ; 3_Surpoid (0 , 1) ; 4_Obese (0 , 0) ; 5_ExtremeObese (0 , 1)


#Population Variables
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
38; 0.630778; 0.592694; 0.257126; 0.841349; 0.815424; 0.214363;0.333044
39; 0.630778; 0.590513; 0.257126; 0.841349; 0.815424; 0.214363;0.333044
40; 0.630778; 0.589556; 0.257126; 0.841349; 0.815424; 0.214363;0.333044
41; 0.630958; 0.590169; 0.257126; 0.841885; 0.815681; 0.214684;0.333036
42; 0.630958; 0.591335; 0.257126; 0.841885; 0.815681; 0.214684;0.333036
43; 0.630958; 0.590901; 0.257126; 0.841885; 0.815681; 0.214684;0.333036
44; 0.630958; 0.590393; 0.257126; 0.841885; 0.815681; 0.214684;0.333036
45; 0.630958; 0.589933; 0.257126; 0.841885; 0.815681; 0.214684;0.333036
46; 0.630958; 0.591694; 0.257126; 0.841885; 0.815681; 0.214684;0.333036
47; 0.630958; 0.589897; 0.257126; 0.841885; 0.815681; 0.214684;0.333036
48; 0.630958; 0.589162; 0.257126; 0.841885; 0.815681; 0.214684;0.333036
49; 0.630958; 0.588444; 0.246726; 0.853249; 0.820051; 0.218022;0.331347
50; 0.630958; 0.589267; 0.246726; 0.853249; 0.820051; 0.218022;0.331347
51; 0.630958; 0.591643; 0.246726; 0.853249; 0.820051; 0.218022;0.331347
52; 0.630958; 0.589483; 0.246726; 0.853249; 0.820051; 0.218022;0.331347
53; 0.630958; 0.59094; 0.246726; 0.853249; 0.820051; 0.218022;0.331347
54; 0.630958; 0.589254; 0.248701; 0.853849; 0.821594; 0.219227;0.330948
55; 0.630958; 0.58812; 0.248701; 0.853849; 0.821594; 0.219227;0.330948
56; 0.63159; 0.590693; 0.248701; 0.853849; 0.821594; 0.219227;0.330948
57; 0.63159; 0.589645; 0.248701; 0.853849; 0.821594; 0.219227;0.330948
58; 0.63159; 0.589687; 0.248701; 0.853849; 0.821594; 0.219227;0.330948
59; 0.63159; 0.59094; 0.248701; 0.853849; 0.821594; 0.219227;0.330948
60; 0.63159; 0.590667; 0.248701; 0.853849; 0.821594; 0.219227;0.330948
61; 0.632521; 0.590384; 0.248701; 0.853849; 0.821594; 0.219227;0.330948
62; 0.632521; 0.590432; 0.248701; 0.853849; 0.821594; 0.219227;0.330948
63; 0.632521; 0.590065; 0.248701; 0.853849; 0.821594; 0.219227;0.330948
64; 0.632521; 0.590531; 0.248701; 0.853849; 0.821594; 0.219227;0.330948
65; 0.632521; 0.590327; 0.248701; 0.853849; 0.821594; 0.219227;0.330766
66; 0.632534; 0.58959; 0.248701; 0.853849; 0.821594; 0.219227;0.330766
67; 0.632534; 0.588291; 0.248701; 0.853849; 0.821594; 0.219227;0.330695
68; 0.632534; 0.5877; 0.248701; 0.853849; 0.821594; 0.219227;0.330695
69; 0.632534; 0.585244; 0.248701; 0.853849; 0.821594; 0.219227;0.330695
70; 0.632534; 0.587852; 0.248701; 0.853849; 0.821594; 0.219227;0.330695
71; 0.632534; 0.587336; 0.248701; 0.853849; 0.821594; 0.219227;0.330695
72; 0.632534; 0.586339; 0.249195; 0.853849; 0.821851; 0.219404;0.330817
73; 0.632534; 0.588401; 0.290901; 0.841791; 0.79563; 0.234897;0.363546
74; 0.632568; 0.58254; 0.290901; 0.841791; 0.79563; 0.234897;0.363546
75; 0.63271; 0.590123; 0.304528; 0.833911; 0.79126; 0.233565;0.367009
76; 0.640203; 0.581762; 0.306086; 0.838614; 0.792031; 0.235913;0.366041
77; 0.640203; 0.581996; 0.306086; 0.838614; 0.792031; 0.235913;0.366041
78; 0.639887; 0.582634; 0.306086; 0.838614; 0.792031; 0.235913;0.366041
79; 0.640203; 0.582264; 0.306086; 0.838614; 0.792031; 0.235913;0.366041
80; 0.640203; 0.582403; 0.306086; 0.838614; 0.792031; 0.235913;0.366041
81; 0.640203; 0.582255; 0.306086; 0.838614; 0.792031; 0.235913;0.366041
82; 0.640203; 0.583458; 0.306086; 0.838614; 0.792031; 0.235913;0.366041
83; 0.640203; 0.581991; 0.306086; 0.838614; 0.792031; 0.235913;0.366041
84; 0.640203; 0.581436; 0.306086; 0.838614; 0.792031; 0.235913;0.366041
85; 0.640231; 0.581837; 0.298393; 0.852411; 0.783805; 0.24356;0.36898
86; 0.640231; 0.580077; 0.298393; 0.852411; 0.783805; 0.24356;0.36898
87; 0.640203; 0.578445; 0.298886; 0.852948; 0.784319; 0.244357;0.368771
88; 0.641711; 0.578013; 0.298886; 0.852948; 0.784319; 0.244357;0.368771
89; 0.642092; 0.581116; 0.298886; 0.852948; 0.784319; 0.244357;0.368771
90; 0.642092; 0.581574; 0.298886; 0.852948; 0.784319; 0.244357;0.368771
91; 0.642344; 0.582826; 0.294864; 0.857188; 0.786118; 0.241439;0.367768
92; 0.642344; 0.584355; 0.294864; 0.857188; 0.786118; 0.241439;0.367768
93; 0.642344; 0.585784; 0.295852; 0.856652; 0.786375; 0.241389;0.367667
94; 0.642513; 0.587953; 0.295852; 0.856652; 0.786375; 0.241389;0.367667
95; 0.642513; 0.588723; 0.295852; 0.856652; 0.786375; 0.241389;0.367667
96; 0.642513; 0.583623; 0.295852; 0.856652; 0.786375; 0.241389;0.367667
97; 0.642513; 0.583433; 0.295852; 0.856652; 0.786375; 0.241389;0.367667
98; 0.642513; 0.586862; 0.295852; 0.856652; 0.786375; 0.241389;0.367667
99; 0.642513; 0.587583; 0.295852; 0.856652; 0.786375; 0.241389;0.367667
100; 0.642513; 0.587747; 0.295852; 0.856652; 0.786375; 0.241389;0.367667
101; 0.642513; 0.585581; 0.295852; 0.856652; 0.786375; 0.241389;0.367667
102; 0.642513; 0.5871; 0.295852; 0.856652; 0.786375; 0.241389;0.367667
103; 0.642519; 0.586347; 0.295852; 0.856652; 0.786375; 0.241389;0.367631
104; 0.642519; 0.584744; 0.295852; 0.856652; 0.786375; 0.241389;0.367631
105; 0.642519; 0.587421; 0.295852; 0.856652; 0.786375; 0.241389;0.367631
106; 0.642519; 0.584715; 0.295852; 0.856652; 0.786375; 0.241389;0.367631
107; 0.642519; 0.584448; 0.295852; 0.856652; 0.786375; 0.241389;0.367631
108; 0.642519; 0.583759; 0.295852; 0.856652; 0.786375; 0.241389;0.367631
109; 0.643936; 0.583603; 0.298363; 0.856075; 0.79126; 0.243644;0.363329
110; 0.644645; 0.586836; 0.334842; 0.824873; 0.789203; 0.233851;0.369185
111; 0.644645; 0.587316; 0.334842; 0.824873; 0.789203; 0.233851;0.369185
112; 0.6455; 0.5862; 0.309511; 0.84969; 0.792031; 0.240353;0.363457
113; 0.6455; 0.588445; 0.309511; 0.84969; 0.792031; 0.240353;0.363457
114; 0.6455; 0.582215; 0.309511; 0.84969; 0.792031; 0.240353;0.363457
115; 0.6455; 0.584375; 0.309511; 0.84969; 0.792031; 0.240353;0.363457
116; 0.6455; 0.585522; 0.311691; 0.851613; 0.784833; 0.243008;0.370642
117; 0.647268; 0.587964; 0.31698; 0.8446; 0.800514; 0.240265;0.35804
118; 0.647268; 0.587251; 0.317474; 0.844108; 0.800514; 0.240019;0.357806
119; 0.648706; 0.590365; 0.332326; 0.83651; 0.79563; 0.239765;0.363487
120; 0.648706; 0.593177; 0.332326; 0.83651; 0.79563; 0.239765;0.363487
121; 0.648706; 0.592801; 0.332326; 0.83651; 0.79563; 0.239765;0.363487
122; 0.648706; 0.589548; 0.332326; 0.83651; 0.79563; 0.239765;0.363487
123; 0.648706; 0.590877; 0.332326; 0.83651; 0.79563; 0.239765;0.363487
124; 0.648706; 0.594066; 0.332326; 0.83651; 0.79563; 0.239765;0.363487
125; 0.648706; 0.591719; 0.332326; 0.83651; 0.79563; 0.239765;0.363487
126; 0.648706; 0.590487; 0.332326; 0.83651; 0.79563; 0.239765;0.363487
127; 0.648706; 0.587942; 0.332326; 0.83651; 0.79563; 0.239765;0.363487
128; 0.648706; 0.58653; 0.332326; 0.83651; 0.79563; 0.239765;0.363487
129; 0.648706; 0.582749; 0.332326; 0.83651; 0.79563; 0.239765;0.363487
130; 0.648764; 0.582464; 0.331832; 0.837041; 0.795887; 0.239878;0.363234
131; 0.648764; 0.585545; 0.331832; 0.837041; 0.795887; 0.239878;0.363234
132; 0.650312; 0.586; 0.331583; 0.842786; 0.793316; 0.242991;0.364815
133; 0.650492; 0.58839; 0.33257; 0.842786; 0.79383; 0.243358;0.365647
134; 0.650492; 0.589736; 0.33257; 0.842786; 0.79383; 0.243358;0.365647
135; 0.650492; 0.59162; 0.33257; 0.842786; 0.79383; 0.243358;0.365647
136; 0.650492; 0.590058; 0.33257; 0.842786; 0.79383; 0.243358;0.365647
137; 0.651731; 0.59064; 0.347741; 0.831699; 0.794344; 0.241286;0.366331
138; 0.651731; 0.595177; 0.347741; 0.831699; 0.794344; 0.241286;0.366331
139; 0.651731; 0.596527; 0.347741; 0.831699; 0.794344; 0.241286;0.366331
140; 0.651731; 0.591273; 0.347741; 0.831699; 0.794344; 0.241286;0.366331
141; 0.651731; 0.589109; 0.347741; 0.831699; 0.794344; 0.241286;0.366331
142; 0.651731; 0.589332; 0.347741; 0.831699; 0.794344; 0.241286;0.366331
143; 0.651824; 0.59318; 0.347741; 0.833555; 0.796144; 0.242222;0.364232
144; 0.651877; 0.592167; 0.347928; 0.835487; 0.797943; 0.243453;0.362716
145; 0.653337; 0.590775; 0.347928; 0.835487; 0.797943; 0.243453;0.362716
146; 0.653705; 0.595133; 0.347928; 0.835487; 0.797943; 0.243453;0.362716
147; 0.653337; 0.596373; 0.347928; 0.835487; 0.797943; 0.243453;0.362716
148; 0.653337; 0.595948; 0.347928; 0.835487; 0.797943; 0.243453;0.362716
149; 0.653337; 0.595475; 0.347928; 0.835487; 0.797943; 0.243453;0.362716
150; 0.653705; 0.595659; 0.347928; 0.835487; 0.797943; 0.243453;0.362716
151; 0.653799; 0.595038; 0.348422; 0.835216; 0.7982; 0.243411;0.362605
152; 0.653799; 0.596663; 0.348422; 0.835216; 0.7982; 0.243411;0.362605
153; 0.653799; 0.595135; 0.348422; 0.835216; 0.7982; 0.243411;0.362605
154; 0.653799; 0.595072; 0.348422; 0.835216; 0.7982; 0.243411;0.362605
155; 0.6538; 0.593753; 0.348422; 0.835216; 0.7982; 0.243411;0.362599
156; 0.6538; 0.596668; 0.348422; 0.835216; 0.7982; 0.243411;0.362599
157; 0.6538; 0.597454; 0.348422; 0.835216; 0.7982; 0.243411;0.362599
158; 0.6538; 0.59542; 0.348422; 0.835216; 0.7982; 0.243411;0.362599
159; 0.6538; 0.595707; 0.348422; 0.835216; 0.7982; 0.243411;0.362599
160; 0.6538; 0.592195; 0.348422; 0.835216; 0.7982; 0.243411;0.362599
161; 0.6538; 0.591322; 0.348422; 0.835216; 0.7982; 0.243411;0.362599
162; 0.6538; 0.593177; 0.348422; 0.835216; 0.7982; 0.243411;0.362599
163; 0.6538; 0.591777; 0.348422; 0.835216; 0.7982; 0.243411;0.362599
164; 0.6538; 0.591782; 0.348422; 0.835216; 0.7982; 0.243411;0.362599
165; 0.6538; 0.59184; 0.348422; 0.835216; 0.7982; 0.243411;0.362599
166; 0.6538; 0.593704; 0.348422; 0.835216; 0.7982; 0.243411;0.362599
167; 0.6538; 0.593679; 0.348422; 0.835216; 0.7982; 0.243411;0.362599
168; 0.653822; 0.594841; 0.351879; 0.832389; 0.7982; 0.242855;0.363648
169; 0.654221; 0.59537; 0.350941; 0.834413; 0.797943; 0.243883;0.363441
170; 0.654221; 0.592869; 0.350941; 0.834413; 0.797943; 0.243883;0.363441
171; 0.654221; 0.596876; 0.350941; 0.834413; 0.797943; 0.243883;0.363441
172; 0.654451; 0.593572; 0.351879; 0.833564; 0.799229; 0.243564;0.362323
173; 0.654451; 0.591905; 0.351879; 0.833564; 0.799229; 0.243564;0.362323
174; 0.654451; 0.590494; 0.351879; 0.833564; 0.799229; 0.243564;0.362323
175; 0.654451; 0.591394; 0.351879; 0.833564; 0.799229; 0.243564;0.362323
176; 0.654451; 0.594162; 0.351879; 0.833564; 0.799229; 0.243564;0.362323
177; 0.654451; 0.597488; 0.351879; 0.833564; 0.799229; 0.243564;0.362323
178; 0.654451; 0.595497; 0.351879; 0.833564; 0.799229; 0.243564;0.362323
179; 0.654451; 0.590493; 0.351879; 0.833564; 0.799229; 0.243564;0.362323
180; 0.654451; 0.591163; 0.351879; 0.833564; 0.799229; 0.243564;0.362323
181; 0.654451; 0.589022; 0.351879; 0.833564; 0.799229; 0.243564;0.362323
182; 0.654451; 0.587698; 0.351879; 0.833564; 0.799229; 0.243564;0.362323
183; 0.654451; 0.588399; 0.351879; 0.833564; 0.799229; 0.243564;0.362323
184; 0.654451; 0.582147; 0.351879; 0.833564; 0.799229; 0.243564;0.362323
185; 0.654451; 0.585976; 0.351879; 0.833564; 0.799229; 0.243564;0.362323
186; 0.654451; 0.586454; 0.351879; 0.833564; 0.799229; 0.243564;0.362323
187; 0.654451; 0.587999; 0.351879; 0.833564; 0.799229; 0.243564;0.362323
188; 0.654451; 0.58769; 0.351879; 0.833564; 0.799229; 0.243564;0.362323
189; 0.654451; 0.586633; 0.351879; 0.833564; 0.799229; 0.243564;0.362323
190; 0.654451; 0.589088; 0.351879; 0.833564; 0.799229; 0.243564;0.362323
191; 0.654451; 0.588472; 0.351879; 0.833564; 0.799229; 0.243564;0.362323
192; 0.654451; 0.587453; 0.351879; 0.833564; 0.799229; 0.243564;0.362323
193; 0.654451; 0.587857; 0.351879; 0.833564; 0.799229; 0.243564;0.362323
194; 0.655619; 0.588833; 0.353054; 0.835723; 0.801542; 0.245413;0.362009
195; 0.655619; 0.587942; 0.353054; 0.835723; 0.801542; 0.245413;0.362009
196; 0.655619; 0.586417; 0.353054; 0.835723; 0.801542; 0.245413;0.362009
197; 0.655854; 0.58625; 0.353054; 0.836367; 0.802057; 0.245851;0.361896
198; 0.655854; 0.58774; 0.353054; 0.836367; 0.802057; 0.245851;0.361896
199; 0.655854; 0.588453; 0.353054; 0.836367; 0.802057; 0.245851;0.361896
200; 0.655854; 0.584351; 0.353054; 0.836367; 0.802057; 0.245851;0.361896


#Population Rules
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
1; 0.558688; 0.533958; 0.235508; 0.793742; 0.805141; 0.280081;0.386671
2; 0.597893; 0.588258; 0.235508; 0.793742; 0.805141; 0.280081;0.386671
3; 0.592109; 0.560477; 0.320188; 0.724346; 0.724422; 0.190027;0.40282
4; 0.593536; 0.56229; 0.320188; 0.724346; 0.724422; 0.190027;0.40282
5; 0.6008; 0.574565; 0.35; 0.709561; 0.724679; 0.114299;0.428877
6; 0.600417; 0.575261; 0.313704; 0.755709; 0.767095; 0.118802;0.426876
7; 0.600417; 0.575253; 0.313704; 0.755709; 0.767095; 0.118802;0.426876
8; 0.602631; 0.574944; 0.313704; 0.755709; 0.767095; 0.118802;0.426876
9; 0.605146; 0.589108; 0.179812; 0.864447; 0.821851; 0.205014;0.340243
10; 0.606634; 0.589812; 0.179812; 0.864447; 0.821851; 0.205014;0.340243
11; 0.610791; 0.571337; 0.223309; 0.836918; 0.806684; 0.19764;0.35514
12; 0.610979; 0.570936; 0.223309; 0.836918; 0.806684; 0.19764;0.35514
13; 0.611466; 0.570995; 0.301044; 0.808631; 0.727249; 0.162599;0.429621
14; 0.612155; 0.572909; 0.299444; 0.812798; 0.729563; 0.134027;0.430582
15; 0.612294; 0.572538; 0.202568; 0.865872; 0.811311; 0.207017;0.334478
16; 0.619121; 0.572865; 0.213926; 0.860824; 0.814653; 0.208141;0.332412
17; 0.619121; 0.574878; 0.213926; 0.860824; 0.814653; 0.208141;0.332412
18; 0.619121; 0.574614; 0.213926; 0.860824; 0.814653; 0.208141;0.332412
19; 0.622847; 0.575804; 0.213926; 0.860824; 0.814653; 0.208141;0.332412
20; 0.622847; 0.576766; 0.213926; 0.861203; 0.81491; 0.208433;0.332094
21; 0.622986; 0.576023; 0.209126; 0.867643; 0.817738; 0.211009;0.330826
22; 0.622986; 0.576561; 0.208326; 0.869158; 0.818509; 0.211881;0.330453
23; 0.623456; 0.576416; 0.208326; 0.869158; 0.818509; 0.211881;0.330453
24; 0.624087; 0.575983; 0.208326; 0.869158; 0.818509; 0.211881;0.330453
25; 0.624276; 0.575894; 0.261126; 0.825818; 0.80617; 0.207349;0.339864
26; 0.624257; 0.575195; 0.252326; 0.836046; 0.810283; 0.209473;0.336143
27; 0.625687; 0.573971; 0.252326; 0.836046; 0.810283; 0.209473;0.336143
28; 0.625687; 0.574216; 0.265126; 0.82787; 0.80874; 0.209831;0.339967
29; 0.625886; 0.573624; 0.265126; 0.82787; 0.80874; 0.209831;0.339967
30; 0.626304; 0.575476; 0.264326; 0.829006; 0.809254; 0.210131;0.339823
31; 0.627554; 0.576268; 0.264326; 0.829006; 0.809254; 0.210131;0.339823
32; 0.627823; 0.577612; 0.263526; 0.831879; 0.811054; 0.211315;0.334479
33; 0.627823; 0.576447; 0.263526; 0.831879; 0.811054; 0.211315;0.334479
34; 0.627874; 0.577833; 0.257126; 0.838697; 0.813625; 0.212794;0.333673
35; 0.629492; 0.578753; 0.257126; 0.841349; 0.815424; 0.214363;0.333044
36; 0.629492; 0.578513; 0.257126; 0.841349; 0.815424; 0.214363;0.333044
37; 0.629779; 0.58047; 0.257126; 0.841349; 0.815424; 0.214363;0.333044
38; 0.629779; 0.580137; 0.257126; 0.841349; 0.815424; 0.214363;0.333044
39; 0.630778; 0.580017; 0.257126; 0.841349; 0.815424; 0.214363;0.333044
40; 0.630778; 0.578232; 0.257126; 0.841349; 0.815424; 0.214363;0.333044
41; 0.630778; 0.578067; 0.257126; 0.841349; 0.815424; 0.214363;0.333044
42; 0.630778; 0.577564; 0.257126; 0.841349; 0.815424; 0.214363;0.333044
43; 0.630778; 0.575775; 0.257126; 0.841885; 0.815681; 0.214684;0.333036
44; 0.630778; 0.577684; 0.257126; 0.841885; 0.815681; 0.214684;0.333036
45; 0.630958; 0.57942; 0.257126; 0.841885; 0.815681; 0.214684;0.333036
46; 0.630958; 0.578508; 0.257126; 0.841885; 0.815681; 0.214684;0.333036
47; 0.630958; 0.578273; 0.257126; 0.841885; 0.815681; 0.214684;0.333036
48; 0.630958; 0.578566; 0.257126; 0.841885; 0.815681; 0.214684;0.333036
