#Summary : 
#Best fitness Pop 1;0.631616
#Best fitness Pop 2;0.628225
#Std deviation Pop 1;0.0325116
#Std deviation Pop 2;0.0352714
#Sensitivity;0.690846
#Specificity;0.572386
#Accuracy;0.549614
#PPV;0.254721
#RMSE;0.544307
#RRSE;1.78563
#RAE;1.67229
#MSE;0.297927
#ADM;0.46217
#MDM;0.0174187
#Size;0.0769231
#OverLearn;0.7

#Parameters : 
#Generations;200
#Population size;200
#Number of rules;5
#Number of var per rule;5
#Number of output variables;5
#Number of input sets;3
#Number of output sets;2
#Input sets pos. code size;7
#Output sets pos. code size;1
#Input vars bit code size;6
#Output vars bit code size;3
#Input sets bit code size;2
#Output sets bit code size;1
#Elite size;5
#Crossover probability;0.9
#Individual mutation prob.;0.2
#Bit mutation prob.;0.025
#Fixed vars;0
#Sensitivity weight;1
#Specificity weight;1
#Accuracy weight;0
#PPV weight;0
#RMSE weight;0
#RRSE weight;0
#RAE weight;0
#MSE weight;0
#ADM weight;0
#MDM weight;0
#Size weight;0
#OverLearn weight;0

#Fuzzy system : 
 IF ccr_thf_d is MF 2 AND ccr_saad3a17b_d is MF 1 THEN 2_Normal is MF 0 AND 4_Obese is MF 1 AND 5_ExtremeObese is MF 1 AND 3_Surpoid is MF 0
 IF ccr_ths_d is MF 0 AND ccr_etio_d is MF 1 AND ccr_b_cortolone_d is MF 0 THEN 3_Surpoid is MF 0 AND 4_Obese is MF 0 AND 2_Normal is MF 1
 IF ccr_sa_thb_d is MF 1 AND ccr_the_d is MF 2 AND ccr_l7b_estradiol_d is MF 2 AND ccr_pt_d is MF 0 THEN 3_Surpoid is MF 1 AND 2_Normal is MF 1 AND 5_ExtremeObese is MF 1
 IF ccr_cortisone_d is MF 1 AND ccr_ths_d is MF 0 THEN 1_SousPoid is MF 1 AND 2_Normal is MF 1 AND 5_ExtremeObese is MF 0
 IF ccr_thf_d is MF 0 AND ccr_llb_oh_etio_d is MF 0 THEN 5_ExtremeObese is MF 0 AND 4_Obese is MF 0 AND 1_SousPoid is MF 1 AND 3_Surpoid is MF 0
 ELSE : 1_SousPoid is 0  2_Normal is 0  3_Surpoid is 1  4_Obese is 1  5_ExtremeObese is 1  

Membership functions : 
ccr_etio_d (10.708 , 387.993 , 533.762) ; ccr_saad3a17b_d (30.4427 , 44.8428 , 54.4428) ; ccr_l7b_estradiol_d (4.98644 , 8.84829 , 13.333) ; ccr_sa_thb_d (271.562 , 331.152 , 370.879) ; ccr_pt_d (4.80924 , 36.6713 , 136.809) ; ccr_ths_d (37.7575 , 56.3066 , 56.8863) ; ccr_thf_d (62.0682 , 173.477 , 464.578) ; ccr_llb_oh_etio_d (90.8852 , 134.257 , 141.106) ; ccr_cortisone_d (11.1382 , 23.043 , 58.7574) ; ccr_the_d (55.7912 , 857.893 , 910.489) ; ccr_b_cortolone_d (35.0035 , 128.3 , 397.825) ; 1_SousPoid (0 , 1) ; 2_Normal (0 , 1) ; 3_Surpoid (0 , 1) ; 4_Obese (0 , 1) ; 5_ExtremeObese (0 , 1)


#Population Variables
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
38; 0.558635; 0.519275; 0.569915; 0.547355; 0.566838; 0.233683;0.588106
39; 0.558635; 0.518269; 0.569915; 0.547355; 0.566838; 0.233683;0.588106
40; 0.558635; 0.517297; 0.761629; 0.358758; 0.496915; 0.213701;0.670071
41; 0.558635; 0.519087; 0.751485; 0.375519; 0.511054; 0.216445;0.660917
42; 0.560193; 0.5192; 0.759485; 0.372083; 0.507969; 0.216381;0.661139
43; 0.565784; 0.517431; 0.759485; 0.372083; 0.507969; 0.216381;0.661139
44; 0.570742; 0.518379; 0.802533; 0.338951; 0.482262; 0.21678;0.649822
45; 0.570742; 0.518752; 0.802533; 0.338951; 0.482262; 0.21678;0.649822
46; 0.570742; 0.519176; 0.802533; 0.338951; 0.482262; 0.21678;0.649822
47; 0.57866; 0.518735; 0.7556; 0.401721; 0.533933; 0.218631;0.595879
48; 0.578803; 0.518606; 0.7556; 0.402005; 0.53419; 0.21867;0.595897
49; 0.583654; 0.519829; 0.753085; 0.414223; 0.543959; 0.221536;0.590264
50; 0.583654; 0.52225; 0.753085; 0.414223; 0.543959; 0.221536;0.590264
51; 0.583654; 0.523326; 0.753085; 0.414223; 0.543959; 0.221536;0.590264
52; 0.583654; 0.522773; 0.753085; 0.414223; 0.543959; 0.221536;0.590252
53; 0.583654; 0.524023; 0.753085; 0.414223; 0.543959; 0.221536;0.590258
54; 0.583654; 0.524546; 0.753085; 0.414223; 0.543959; 0.221536;0.590264
55; 0.583654; 0.522691; 0.753085; 0.414223; 0.543959; 0.221536;0.590258
56; 0.583654; 0.521298; 0.751109; 0.41776; 0.545758; 0.22204;0.584854
57; 0.583888; 0.520601; 0.751109; 0.41776; 0.545758; 0.22204;0.584853
58; 0.583888; 0.521793; 0.746685; 0.422265; 0.547558; 0.222513;0.57543
59; 0.584435; 0.52422; 0.61721; 0.556398; 0.45347; 0.171372;0.656041
60; 0.584435; 0.524386; 0.61721; 0.556398; 0.45347; 0.171372;0.656041
61; 0.584435; 0.52523; 0.61721; 0.556398; 0.45347; 0.171372;0.656041
62; 0.586359; 0.528016; 0.61721; 0.556398; 0.45347; 0.171372;0.655594
63; 0.586359; 0.529304; 0.61721; 0.556398; 0.45347; 0.171372;0.656029
64; 0.586359; 0.528976; 0.585901; 0.595156; 0.475835; 0.184602;0.649499
65; 0.586805; 0.529294; 0.585901; 0.595156; 0.475835; 0.184602;0.6495
66; 0.590528; 0.526662; 0.585901; 0.595156; 0.475835; 0.184602;0.649499
67; 0.590528; 0.524234; 0.585901; 0.595156; 0.475835; 0.184602;0.6495
68; 0.590528; 0.524877; 0.585901; 0.595156; 0.475835; 0.184602;0.649499
69; 0.590528; 0.526127; 0.713879; 0.473259; 0.465553; 0.254697;0.608445
70; 0.590528; 0.524033; 0.719051; 0.471366; 0.466067; 0.253159;0.608883
71; 0.590528; 0.522473; 0.719051; 0.471366; 0.466067; 0.253159;0.608883
72; 0.589145; 0.524508; 0.718557; 0.474301; 0.467866; 0.257511;0.60752
73; 0.596429; 0.532716; 0.702063; 0.491984; 0.484062; 0.259754;0.597666
74; 0.596429; 0.530938; 0.702063; 0.491984; 0.484062; 0.259754;0.597666
75; 0.597023; 0.530541; 0.702063; 0.491984; 0.484062; 0.259754;0.597666
76; 0.597023; 0.531229; 0.702063; 0.491984; 0.484062; 0.259754;0.597666
77; 0.597023; 0.530014; 0.702063; 0.491984; 0.484062; 0.259754;0.597666
78; 0.597023; 0.531996; 0.702063; 0.491984; 0.484062; 0.259754;0.597666
79; 0.597023; 0.530626; 0.702063; 0.491984; 0.484062; 0.259754;0.597666
80; 0.599663; 0.527453; 0.784848; 0.414478; 0.464267; 0.229672;0.631456
81; 0.599663; 0.526847; 0.784848; 0.414478; 0.464267; 0.229672;0.631456
82; 0.599663; 0.529007; 0.784848; 0.414478; 0.464267; 0.229672;0.631456
83; 0.599663; 0.529059; 0.784848; 0.414478; 0.464267; 0.229672;0.631456
84; 0.599796; 0.528924; 0.784848; 0.414743; 0.464524; 0.229691;0.630966
85; 0.599796; 0.527937; 0.777635; 0.423078; 0.472751; 0.22671;0.643162
86; 0.599931; 0.529436; 0.777635; 0.423078; 0.472751; 0.22671;0.643162
87; 0.599931; 0.528008; 0.785016; 0.41686; 0.468895; 0.227214;0.650011
88; 0.600471; 0.52918; 0.777635; 0.42609; 0.475578; 0.227292;0.640342
89; 0.600471; 0.529299; 0.772035; 0.443072; 0.48509; 0.230368;0.606917
90; 0.600471; 0.529103; 0.772035; 0.443072; 0.48509; 0.230368;0.606917
91; 0.601863; 0.525865; 0.772035; 0.443072; 0.48509; 0.230368;0.606917
92; 0.601863; 0.524973; 0.772035; 0.443072; 0.48509; 0.230368;0.606917
93; 0.601863; 0.525323; 0.772035; 0.443072; 0.48509; 0.230368;0.606917
94; 0.601863; 0.52725; 0.772035; 0.443072; 0.48509; 0.230368;0.606917
95; 0.601863; 0.528579; 0.772035; 0.443072; 0.48509; 0.230368;0.606917
96; 0.601863; 0.526098; 0.772035; 0.443072; 0.48509; 0.230368;0.606917
97; 0.601863; 0.523661; 0.772035; 0.443072; 0.48509; 0.230368;0.606917
98; 0.602331; 0.524308; 0.771048; 0.445376; 0.486118; 0.230799;0.606
99; 0.602331; 0.527666; 0.771048; 0.445376; 0.486118; 0.230799;0.606
100; 0.602331; 0.527212; 0.771048; 0.445376; 0.486118; 0.230799;0.606
101; 0.602331; 0.528733; 0.771048; 0.445376; 0.486118; 0.230799;0.606
102; 0.602331; 0.531082; 0.771048; 0.445376; 0.486118; 0.230799;0.606
103; 0.602868; 0.533016; 0.774504; 0.443659; 0.486889; 0.231336;0.606794
104; 0.608212; 0.532713; 0.774504; 0.443659; 0.486889; 0.231336;0.606794
105; 0.608212; 0.534905; 0.782838; 0.443358; 0.486889; 0.23177;0.60651
106; 0.608212; 0.530882; 0.782838; 0.443358; 0.486889; 0.23177;0.60651
107; 0.609082; 0.531636; 0.782838; 0.443358; 0.486889; 0.23177;0.606466
108; 0.609082; 0.526784; 0.782838; 0.443358; 0.486889; 0.23177;0.606466
109; 0.609082; 0.529567; 0.782838; 0.443358; 0.486889; 0.23177;0.606466
110; 0.609366; 0.532195; 0.782838; 0.443358; 0.486889; 0.23177;0.606466
111; 0.609082; 0.531485; 0.782838; 0.443358; 0.486889; 0.23177;0.606466
112; 0.609082; 0.532641; 0.782838; 0.443358; 0.486889; 0.23177;0.606466
113; 0.609082; 0.532215; 0.782838; 0.443358; 0.486889; 0.23177;0.60651
114; 0.613383; 0.530491; 0.782838; 0.443927; 0.487404; 0.231797;0.605919
115; 0.613383; 0.530602; 0.782838; 0.443927; 0.487404; 0.231797;0.605919
116; 0.613383; 0.533208; 0.782838; 0.443927; 0.487404; 0.231797;0.605919
117; 0.613383; 0.531026; 0.782838; 0.443927; 0.487404; 0.231797;0.605919
118; 0.613383; 0.53142; 0.782838; 0.443927; 0.487404; 0.231797;0.605919
119; 0.613383; 0.53521; 0.782838; 0.443927; 0.487404; 0.231797;0.605919
120; 0.613383; 0.536433; 0.782838; 0.443927; 0.487404; 0.231797;0.605919
121; 0.613383; 0.53673; 0.782838; 0.443927; 0.487404; 0.231797;0.605919
122; 0.613383; 0.537159; 0.782838; 0.443927; 0.487404; 0.231797;0.605919
123; 0.613383; 0.534916; 0.782838; 0.443927; 0.487404; 0.231797;0.605919
124; 0.613383; 0.535718; 0.782838; 0.443927; 0.487404; 0.231797;0.605919
125; 0.613383; 0.531746; 0.782838; 0.443927; 0.487404; 0.231797;0.605919
126; 0.613383; 0.534342; 0.782838; 0.443927; 0.487404; 0.231797;0.605919
127; 0.613383; 0.533061; 0.782838; 0.443927; 0.487404; 0.231797;0.605919
128; 0.613383; 0.53035; 0.782838; 0.443927; 0.487404; 0.231797;0.605919
129; 0.613383; 0.529385; 0.782838; 0.443927; 0.487404; 0.231797;0.605919
130; 0.613383; 0.528973; 0.782838; 0.443927; 0.487404; 0.231797;0.605919
131; 0.613383; 0.532006; 0.782838; 0.443927; 0.487404; 0.231797;0.605919
132; 0.613383; 0.531828; 0.782838; 0.443927; 0.487404; 0.231797;0.605919
133; 0.613383; 0.532136; 0.782838; 0.443927; 0.487404; 0.231797;0.605919
134; 0.613383; 0.532104; 0.782838; 0.443927; 0.487404; 0.231797;0.605919
135; 0.613383; 0.534735; 0.782838; 0.443927; 0.487404; 0.231797;0.605919
136; 0.613383; 0.53314; 0.782838; 0.443927; 0.487404; 0.231797;0.605919
137; 0.613383; 0.531844; 0.782838; 0.443927; 0.487404; 0.231797;0.605919
138; 0.613383; 0.534246; 0.782838; 0.443927; 0.487404; 0.231797;0.605919
139; 0.613383; 0.537542; 0.782838; 0.443927; 0.487404; 0.231797;0.605919
140; 0.613383; 0.537656; 0.782838; 0.443927; 0.487404; 0.231797;0.605919
141; 0.613383; 0.536077; 0.782838; 0.443927; 0.487404; 0.231797;0.605919
142; 0.613383; 0.535625; 0.782838; 0.443927; 0.487404; 0.231797;0.605919
143; 0.613383; 0.538866; 0.782838; 0.443927; 0.487404; 0.231797;0.605919
144; 0.613383; 0.537327; 0.782838; 0.443927; 0.487404; 0.231797;0.605919
145; 0.613383; 0.533489; 0.782838; 0.443927; 0.487404; 0.231797;0.605919
146; 0.613383; 0.533884; 0.782838; 0.443927; 0.487404; 0.231797;0.605919
147; 0.613383; 0.533138; 0.782838; 0.443927; 0.487404; 0.231797;0.605919
148; 0.613383; 0.534481; 0.782838; 0.443927; 0.487404; 0.231797;0.605919
149; 0.613383; 0.537757; 0.782838; 0.443927; 0.487404; 0.231797;0.605919
150; 0.613383; 0.540249; 0.7557; 0.480603; 0.506941; 0.238772;0.584851
151; 0.613383; 0.540382; 0.7557; 0.480603; 0.506941; 0.238772;0.584851
152; 0.613383; 0.540882; 0.71628; 0.523612; 0.529306; 0.243853;0.563768
153; 0.613383; 0.540365; 0.71628; 0.523612; 0.529306; 0.243853;0.563768
154; 0.613383; 0.537794; 0.71628; 0.523612; 0.529306; 0.243853;0.563768
155; 0.619946; 0.541173; 0.71628; 0.523612; 0.529306; 0.243853;0.563768
156; 0.619946; 0.537927; 0.697577; 0.545691; 0.541902; 0.245407;0.555908
157; 0.619946; 0.540104; 0.697577; 0.545691; 0.541902; 0.245407;0.555908
158; 0.619946; 0.537331; 0.697577; 0.545691; 0.541902; 0.245407;0.555908
159; 0.619946; 0.53933; 0.697577; 0.545691; 0.541902; 0.245407;0.555908
160; 0.621634; 0.538801; 0.697577; 0.545691; 0.541902; 0.245407;0.555908
161; 0.621869; 0.539233; 0.700283; 0.543455; 0.54036; 0.246397;0.554113
162; 0.622501; 0.545922; 0.700777; 0.544225; 0.541388; 0.246868;0.554325
163; 0.622501; 0.542597; 0.700777; 0.544225; 0.541388; 0.246868;0.554325
164; 0.622501; 0.54182; 0.700777; 0.544225; 0.541388; 0.246868;0.554325
165; 0.622501; 0.542284; 0.700777; 0.544225; 0.541388; 0.246868;0.554325
166; 0.622501; 0.541424; 0.700777; 0.544225; 0.541388; 0.246868;0.554325
167; 0.622619; 0.543076; 0.697577; 0.547661; 0.543445; 0.246239;0.556119
168; 0.622619; 0.541574; 0.697577; 0.547661; 0.543445; 0.246239;0.556119
169; 0.622619; 0.541463; 0.697577; 0.547661; 0.543445; 0.246239;0.556119
170; 0.622619; 0.538604; 0.697577; 0.547661; 0.543445; 0.246239;0.556119
171; 0.626417; 0.542778; 0.693943; 0.558891; 0.534704; 0.255002;0.551803
172; 0.626417; 0.541487; 0.693943; 0.558891; 0.534704; 0.255002;0.551803
173; 0.626417; 0.54271; 0.693943; 0.558891; 0.534704; 0.255002;0.551803
174; 0.626417; 0.540704; 0.693943; 0.558891; 0.534704; 0.255002;0.551803
175; 0.626417; 0.539622; 0.691661; 0.562107; 0.535219; 0.257412;0.551486
176; 0.626459; 0.539125; 0.691661; 0.562107; 0.535219; 0.257412;0.551486
177; 0.626459; 0.542354; 0.694552; 0.561898; 0.535219; 0.259302;0.551571
178; 0.626791; 0.540397; 0.694552; 0.56256; 0.535733; 0.259547;0.551422
179; 0.626791; 0.537509; 0.694552; 0.56256; 0.535733; 0.259547;0.551422
180; 0.626791; 0.53872; 0.694552; 0.56256; 0.535733; 0.259547;0.551422
181; 0.628556; 0.539266; 0.694552; 0.56256; 0.535733; 0.259547;0.551422
182; 0.628556; 0.538969; 0.694552; 0.56256; 0.535733; 0.259547;0.551422
183; 0.629277; 0.538598; 0.693139; 0.565415; 0.537789; 0.259993;0.550308
184; 0.629277; 0.538223; 0.693139; 0.565415; 0.537789; 0.259993;0.550308
185; 0.629277; 0.543716; 0.693139; 0.565415; 0.537789; 0.259993;0.550308
186; 0.629505; 0.543262; 0.694108; 0.564901; 0.544987; 0.251433;0.551082
187; 0.629505; 0.541986; 0.694108; 0.564901; 0.544987; 0.251433;0.551082
188; 0.629505; 0.540438; 0.694108; 0.564901; 0.544987; 0.251433;0.551082
189; 0.629505; 0.539407; 0.694108; 0.564901; 0.544987; 0.251433;0.551082
190; 0.629505; 0.539362; 0.694108; 0.564901; 0.544987; 0.251433;0.551082
191; 0.629505; 0.540958; 0.694108; 0.564901; 0.544987; 0.251433;0.551082
192; 0.629505; 0.537116; 0.694108; 0.564901; 0.544987; 0.251433;0.551082
193; 0.629505; 0.539219; 0.694108; 0.564901; 0.544987; 0.251433;0.551082
194; 0.629505; 0.542714; 0.694108; 0.564901; 0.544987; 0.251433;0.551082
195; 0.629505; 0.544638; 0.694108; 0.564901; 0.544987; 0.251433;0.551082
196; 0.629505; 0.543181; 0.694108; 0.564901; 0.544987; 0.251433;0.551082
197; 0.629712; 0.54401; 0.700011; 0.559414; 0.541902; 0.251137;0.552867
198; 0.630914; 0.543999; 0.665881; 0.595946; 0.562468; 0.255038;0.542676
199; 0.630914; 0.539438; 0.665881; 0.595946; 0.562468; 0.255038;0.542676
200; 0.631616; 0.538282; 0.690846; 0.572386; 0.549614; 0.254721;0.544307


#Population Rules
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
1; 0.517715; 0.499959; 0.50241; 0.575945; 0.640874; 0.193259;0.507479
2; 0.518565; 0.499591; 0.50241; 0.575945; 0.640874; 0.193259;0.507479
